,ylat,xlong,p_area,p_tech_sec,p_axis,p_azimuth,p_tilt,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
2372,42.75899887,-73.57460022,65853,c-si,fixed-tilt,180,20.0,4.0,5.4,greenfield,non-agrivoltaic,0.290976
2373,41.56399918,-73.93430328,35872,c-si,fixed-tilt,180,0.0,2.0,2.6,greenfield,non-agrivoltaic,0.0701026
2374,41.81200027,-74.20580292,70295,c-si,fixed-tilt,180,0.0,4.0,5.6,greenfield,non-agrivoltaic,0.236771
2375,41.7859993,-74.29049683,67921,c-si,fixed-tilt,180,30.0,4.0,5.6,greenfield,non-agrivoltaic,0.301367
2376,43.21559906,-78.9016037,99226,c-si,single-axis,180,45.0,5.0,7.1,greenfield,non-agrivoltaic,0.0486182
2377,42.98949814,-74.31099701,140180,c-si,single-axis,180,30.0,7.7,10.4,greenfield,non-agrivoltaic,0.109782
2378,42.41600037,-78.23470306,75918,unknown,,180,0.0,5.0,6.8,greenfield,non-agrivoltaic,0.466579
2379,42.35250092,-76.93470001,85316,unknown,,180,0.0,3.7,5.1,greenfield,non-agrivoltaic,-0.224572
2380,42.99470139,-78.91190338,75358,c-si,single-axis,180,0.0,5.0,6.0,greenfield,non-agrivoltaic,0.235742
2381,42.60689926,-76.15129852,100508,c-si,,180,0.0,5.0,6.0,greenfield,non-agrivoltaic,-0.226452
2382,43.19680023,-76.20709991,108342,unknown,,180,0.0,5.0,7.5,greenfield,non-agrivoltaic,-0.0054024
2383,43.04460144,-76.04250336,45567,c-si,fixed-tilt,180,,2.0,2.7,greenfield,non-agrivoltaic,-0.236737
2384,41.63539886,-73.8742981,29073,c-si,fixed-tilt,180,0.0,1.8,2.2,greenfield,non-agrivoltaic,0.144145
2385,43.33940125,-76.35510254,56277,unknown,,180,0.0,1.5,3.0,greenfield,non-agrivoltaic,-0.374669
2386,42.02750015,-77.55770111,71616,c-si,fixed-tilt,180,,7.0,8.7,greenfield,non-agrivoltaic,1.20687
2387,42.46110153,-77.73600006,49435,unknown,,180,20.0,4.0,5.3,greenfield,non-agrivoltaic,0.875832
2388,43.03519821,-78.24410248,66345,unknown,,180,30.0,4.0,5.8,greenfield,non-agrivoltaic,0.416736
2389,42.4679985,-77.70649719,71011,unknown,fixed-tilt,180,25.0,5.0,6.8,greenfield,non-agrivoltaic,0.610168
2390,42.06370163,-78.47769928,73484,unknown,fixed-tilt,180,0.0,5.0,6.9,greenfield,non-agrivoltaic,0.566976
2391,42.14049911,-76.28440094,68782,unknown,fixed-tilt,180,0.0,5.0,6.6,greenfield,non-agrivoltaic,0.614703
2392,42.1427002,-76.28479767,68633,unknown,fixed-tilt,180,0.0,5.0,6.6,greenfield,non-agrivoltaic,0.619536
2393,41.42359924,-74.16259766,38461,unknown,,180,25.0,2.0,2.8,greenfield,non-agrivoltaic,0.0775515
2394,41.35329819,-74.5164032,21357,unknown,,180,0.0,1.0,1.0,greenfield,non-agrivoltaic,-0.525106
2395,41.36320114,-74.50099945,45556,unknown,,180,0.0,2.0,2.8,greenfield,non-agrivoltaic,-0.185481
2396,42.45199966,-76.12339783,95387,unknown,fixed-tilt,180,0.0,5.0,7.5,greenfield,non-agrivoltaic,0.212709
2397,42.44990158,-76.12329865,76955,unknown,,180,8.0,5.0,7.5,greenfield,non-agrivoltaic,0.649599
2398,42.45320129,-76.13130188,105339,unknown,,180,0.0,5.0,7.5,greenfield,non-agrivoltaic,0.0403797
2399,42.45819855,-79.34369659,16917,unknown,,180,0.0,1.1,1.4,greenfield,non-agrivoltaic,0.308518
2400,42.76919937,-73.62339783,81731,unknown,fixed-tilt,180,0.0,5.0,7.1,greenfield,non-agrivoltaic,0.403943
2401,43.01660156,-78.45500183,72595,unknown,fixed-tilt,210,25.0,5.0,6.3,greenfield,non-agrivoltaic,0.401913
2402,43.01530075,-78.45880127,71124,unknown,fixed-tilt,210,30.0,5.0,6.1,greenfield,non-agrivoltaic,0.378316
2403,41.36959839,-74.36589813,44009,unknown,,180,30.0,2.0,3.8,greenfield,non-agrivoltaic,0.391778
2404,42.06809998,-78.37439728,78273,unknown,,180,20.0,5.0,7.2,greenfield,non-agrivoltaic,0.522614
2405,43.20500183,-78.94809723,63406,unknown,,180,20.0,4.0,5.9,greenfield,non-agrivoltaic,0.547329
2406,42.37080002,-74.04060364,40085,unknown,,180,20.0,2.0,3.0,greenfield,non-agrivoltaic,0.124876
2407,42.96340179,-73.59729767,366305,unknown,single-axis,180,20.0,20.0,27.0,greenfield,non-agrivoltaic,0.0986171
2408,41.39210129,-74.34790039,83011,unknown,,180,20.0,5.0,6.9,greenfield,non-agrivoltaic,0.316974
2409,43.16500092,-75.30979919,61462,unknown,,180,0.0,3.8,5.0,greenfield,non-agrivoltaic,0.275902
2410,41.73889923,-74.36969757,120673,unknown,,180,20.0,5.0,7.0,greenfield,non-agrivoltaic,-0.265628
2411,42.92969894,-78.55519867,139608,unknown,fixed-tilt,180,25.0,5.0,7.0,greenfield,non-agrivoltaic,-0.448147
2412,44.25379944,-76.00879669,459733,c-si,single-axis,180,25.0,5.0,7.6,greenfield,non-agrivoltaic,-1.2278399
2413,40.87139893,-73.26180267,32583,c-si,fixed-tilt,180,30.0,2.0,3.0,greenfield,non-agrivoltaic,0.524628
2414,42.44409943,-76.23519897,40882,c-si,fixed-tilt,180,15.0,2.0,2.8,greenfield,non-agrivoltaic,-0.0224635
2415,42.88980103,-77.25579834,39237,c-si,fixed-tilt,180,,2.0,2.5,greenfield,non-agrivoltaic,-0.133224
2416,42.8885994,-77.24819946,26462,c-si,fixed-tilt,180,30.0,1.6,1.6,greenfield,non-agrivoltaic,-0.208651
2417,42.81740189,-77.04060364,43736,c-si,fixed-tilt,180,20.0,2.0,2.9,greenfield,non-agrivoltaic,-0.0731034
2418,41.75450134,-74.96080017,115975,c-si,fixed-tilt,194,20.0,2.0,2.4,greenfield,non-agrivoltaic,-1.1312701
2419,40.88010025,-83.31749725,261524,thin-film,fixed-tilt,180,,10.08,12.0,greenfield,non-agrivoltaic,-0.54687
2420,41.38740158,-84.09290314,151173,c-si,single-axis,179,0.0,8.08,9.8,greenfield,non-agrivoltaic,-0.10745
2421,41.39599991,-83.58129883,577870,c-si,single-axis,180,0.0,20.0,28.5,greenfield,non-agrivoltaic,-0.467202
2422,41.01259995,-81.76540375,105841,c-si,single-axis,180,17.0,6.3,8.6,greenfield,non-agrivoltaic,0.273649
2423,41.47589874,-84.58660126,44458,thin-film,fixed-tilt,180,0.0,1.8,2.1,greenfield,non-agrivoltaic,-0.515535
2424,39.60100174,-84.20570374,31606,c-si,fixed-tilt,180,0.0,1.1,2.5,greenfield,non-agrivoltaic,0.223655
2425,41.40660095,-84.1160965,83263,c-si,fixed-tilt,180,,3.5,4.2,landfill,non-agrivoltaic,-0.441137
2426,41.30289841,-82.22869873,40930,c-si,single-axis,180,17.0,2.0,2.3,greenfield,non-agrivoltaic,-0.307723
2427,39.74240112,-83.81659698,38681,c-si,fixed-tilt,180,,1.8,2.2,greenfield,non-agrivoltaic,-0.291902
2428,40.542099,-84.59249878,92361,c-si,fixed-tilt,180,0.0,4.0,5.0,greenfield,non-agrivoltaic,-0.355468
2429,41.01819992,-84.59480286,45156,unknown,,180,25.0,4.0,4.5,greenfield,non-agrivoltaic,0.70052
2430,41.51620102,-81.59760284,18661,unknown,fixed-tilt,190,,0.9,1.0,contaminated,non-agrivoltaic,-0.368174
2431,41.62749863,-83.57450104,50067,thin-film,fixed-tilt,180,25.0,1.7,2.1,contaminated,non-agrivoltaic,-0.638298
2432,41.14770126,-80.88379669,30329,c-si,fixed-tilt,180,,1.7,2.2,greenfield,non-agrivoltaic,0.071446
2433,40.39020157,-84.40170288,64405,c-si,fixed-tilt,180,,3.0,4.3,greenfield,non-agrivoltaic,-0.0624767
2434,40.7594986,-83.84030151,57056,thin-film,single-axis,180,20.0,2.7,3.1,greenfield,non-agrivoltaic,-0.350894
2435,41.31940079,-82.98329926,69112,c-si,single-axis,180,0.0,2.8,3.7,greenfield,non-agrivoltaic,-0.369367
2436,40.85660172,-81.75930023,57080,c-si,fixed-tilt,180,,2.3,2.8,greenfield,non-agrivoltaic,-0.473351
2437,40.22109985,-84.49729919,32821,c-si,fixed-tilt,180,,1.8,2.2,greenfield,non-agrivoltaic,-0.0563232
2438,40.44499969,-84.04750061,31354,c-si,fixed-tilt,180,20.0,1.6,2.2,greenfield,non-agrivoltaic,0.0164336
2439,40.07860184,-82.51360321,40118,c-si,single-axis,180,20.0,1.9,2.3,greenfield,non-agrivoltaic,-0.281337
2440,40.14099884,-84.23049927,28874,c-si,fixed-tilt,195,25.0,1.8,2.5,greenfield,non-agrivoltaic,0.397279
2441,40.70209885,-81.59030151,25887,c-si,fixed-tilt,180,25.0,1.9,2.2,greenfield,non-agrivoltaic,0.360199
2442,41.44329834,-81.75140381,60839,thin-film,fixed-tilt,180,20.0,3.7,4.0,landfill,non-agrivoltaic,-0.0860862
2443,39.08250046,-83.87640381,4187535,thin-film,single-axis,180,20.0,200.0,265.0,greenfield,non-agrivoltaic,-0.143254
2444,40.13050079,-84.2562027,272534,c-si,single-axis,180,20.0,12.62,13.2,greenfield,non-agrivoltaic,-0.487726
2445,41.00099945,-81.75080109,30542,c-si,fixed-tilt,195,25.0,2.6,3.2,greenfield,non-agrivoltaic,0.81928
2446,40.67179871,-83.81529999,3172477,c-si,single-axis,180,20.0,150.0,199.3,greenfield,non-agrivoltaic,-0.153959
2447,41.22990036,-82.7118988,67715,c-si,fixed-tilt,180,20.0,3.2,5.1,greenfield,non-agrivoltaic,0.135888
2448,40.89590073,-82.67310333,40334,c-si,single-axis,180,25.0,1.9,2.5,greenfield,non-agrivoltaic,-0.173426
2449,34.89519882,-98.22709656,112305,c-si,single-axis,180,25.0,5.0,6.4,greenfield,non-agrivoltaic,-0.289299
2450,36.31579971,-97.58390045,291653,c-si,single-axis,180,0.0,10.0,13.2,greenfield,non-agrivoltaic,-0.561384
2451,35.47740173,-97.67639923,50723,c-si,single-axis,180,0.0,2.5,3.0,greenfield,non-agrivoltaic,-0.239257
2452,35.49409866,-98.37999725,68204,c-si,single-axis,180,0.0,3.0,4.0,greenfield,non-agrivoltaic,-0.250791
2453,33.94210052,-97.10669708,68613,c-si,single-axis,180,0.0,3.0,4.0,greenfield,non-agrivoltaic,-0.258901
2454,35.01390076,-98.44249725,68276,c-si,single-axis,180,0.0,3.0,4.0,greenfield,non-agrivoltaic,-0.252226
2455,35.26570129,-97.84529877,90642,c-si,single-axis,180,17.0,4.0,5.1,greenfield,non-agrivoltaic,-0.306057
2456,33.97050095,-96.43360138,215217,c-si,single-axis,180,0.0,5.0,6.1,greenfield,non-agrivoltaic,-0.953809
2457,34.47900009,-97.10679626,106260,c-si,single-axis,180,20.0,5.0,6.1,greenfield,non-agrivoltaic,-0.279586
2458,35.22650146,-97.36049652,38678,unknown,,180,20.0,5.0,2.8,greenfield,non-agrivoltaic,0.0680761
2459,44.15039825,-117.0009995,275558,c-si,single-axis,180,15.0,9.0,11.7,greenfield,non-agrivoltaic,-0.626339
2460,43.93280029,-116.987999,283288,c-si,single-axis,180,0.0,10.0,13.0,greenfield,non-agrivoltaic,-0.546758
2461,42.17509842,-120.362999,80061,c-si,single-axis,180,0.0,2.0,2.6,greenfield,non-agrivoltaic,-0.857957
2462,44.06850052,-121.2279968,204128,c-si,single-axis,180,0.0,9.9,14.0,greenfield,non-agrivoltaic,-0.0202685
2463,44.05960083,-121.2289963,226570,c-si,single-axis,180,0.0,9.9,10.4,greenfield,non-agrivoltaic,-0.546475
2464,44.18519974,-120.9160004,1234450,c-si,single-axis,180,0.0,56.0,69.5,greenfield,non-agrivoltaic,-0.305243
2465,44.19400024,-121.2300034,215153,c-si,fixed-tilt,180,0.0,9.9,14.0,greenfield,non-agrivoltaic,-0.101799
2466,42.4007988,-122.8300018,145980,c-si,single-axis,180,0.0,9.9,13.1,greenfield,agrivoltaic,0.470476
2467,42.61149979,-121.862999,235881,c-si,fixed-tilt,180,20.0,9.9,14.0,greenfield,non-agrivoltaic,-0.23445
2468,44.67309952,-121.125,246831,c-si,single-axis,180,15.0,10.0,13.1,greenfield,non-agrivoltaic,-0.38012
2469,45.58729935,-120.5960007,336995,c-si,single-axis,180,10.0,10.0,13.0,greenfield,non-agrivoltaic,-0.716422
2470,44.61899948,-121.2060013,276028,c-si,single-axis,180,25.0,10.0,13.1,greenfield,non-agrivoltaic,-0.510354
2471,45.68080139,-118.8509979,125922,c-si,fixed-tilt,181,20.0,6.0,8.4,greenfield,non-agrivoltaic,-0.0638
2472,44.0603981,-121.237999,255434,c-si,single-axis,180,25.0,10.0,13.1,greenfield,non-agrivoltaic,-0.421588
2473,43.93600082,-117.3850021,185518,c-si,single-axis,180,10.0,6.0,7.8,greenfield,non-agrivoltaic,-0.635964
2474,43.79700089,-117.0630035,307234,c-si,single-axis,180,25.0,10.0,13.0,greenfield,non-agrivoltaic,-0.629733
2475,43.96170044,-117.2590027,246560,c-si,single-axis,180,20.0,10.0,13.0,greenfield,non-agrivoltaic,-0.388176
2476,42.02220154,-121.4260025,265515,c-si,single-axis,180,20.0,10.0,13.2,greenfield,non-agrivoltaic,-0.458023
2477,42.23899841,-121.5859985,365404,c-si,single-axis,180,25.0,10.0,13.9,greenfield,non-agrivoltaic,-0.72886
2478,42.23600006,-121.5770035,213189,c-si,single-axis,180,30.0,8.0,11.1,greenfield,non-agrivoltaic,-0.403465
2479,42.21120071,-120.3720016,272534,c-si,single-axis,180,0.0,10.0,13.7,greenfield,non-agrivoltaic,-0.445165
2480,42.37659836,-121.0199966,280046,c-si,single-axis,180,,8.0,11.0,greenfield,non-agrivoltaic,-0.700112
2481,42.20709991,-121.3519974,146590,c-si,single-axis,180,,5.6,6.8,greenfield,non-agrivoltaic,-0.535201
2482,42.16669846,-120.4089966,1106546,c-si,single-axis,180,25.0,47.3,61.0,greenfield,non-agrivoltaic,-0.332476
2483,45.10839844,-123.2779999,28592,c-si,fixed-tilt,175,0.0,1.0,1.2,greenfield,non-agrivoltaic,-0.637696
2484,45.11230087,-123.2340012,38349,c-si,fixed-tilt,97,,1.6,1.7,greenfield,non-agrivoltaic,-0.582948
2485,45.2696991,-122.7720032,25882,c-si,fixed-tilt,180,0.0,1.7,1.7,greenfield,non-agrivoltaic,-0.0875845
2486,43.23529816,-120.4860001,142362,c-si,single-axis,180,0.0,4.4,5.7,greenfield,non-agrivoltaic,-0.682493
2487,42.2602005,-121.7860031,23868,c-si,fixed-tilt,220,,2.0,2.0,greenfield,non-agrivoltaic,0.33258
2488,42.40819931,-121.0429993,141802,c-si,single-axis,180,0.0,5.0,6.8,greenfield,non-agrivoltaic,-0.498865
2489,44.56620026,-123.2959976,27845,c-si,fixed-tilt,180,0.0,1.2,1.4,greenfield,non-agrivoltaic,-0.444947
2490,45.06769943,-123.4710007,36732,c-si,fixed-tilt,182,20.0,2.3,2.9,greenfield,non-agrivoltaic,0.220206
2491,43.99909973,-117.0999985,129799,c-si,single-axis,180,0.0,4.5,5.8,greenfield,non-agrivoltaic,-0.574718
2492,42.17269897,-120.362999,228710,c-si,single-axis,180,0.0,8.0,10.5,greenfield,non-agrivoltaic,-0.546295
2493,42.52149963,-122.8280029,233795,c-si,single-axis,180,20.0,10.0,12.8,greenfield,non-agrivoltaic,-0.341238
2494,45.16859818,-123.1350021,22372,c-si,fixed-tilt,180,0.0,2.2,3.2,greenfield,non-agrivoltaic,1.70692
2495,42.18299866,-121.7630005,92271,c-si,single-axis,180,20.0,2.9,3.9,greenfield,non-agrivoltaic,-0.630805
2496,45.16960144,-123.1360016,11161,c-si,fixed-tilt,180,27.0,2.2,2.9,greenfield,non-agrivoltaic,4.4164701
2497,45.03300095,-123.0970001,38384,c-si,fixed-tilt,180,20.0,2.2,3.1,greenfield,agrivoltaic,0.262256
2498,45.0143013,-122.8069992,43551,c-si,fixed-tilt,180,,2.2,3.1,greenfield,non-agrivoltaic,0.0399671
2499,44.82749939,-122.947998,53668,c-si,fixed-tilt,180,,2.2,3.1,greenfield,non-agrivoltaic,-0.271323
2500,45.17029953,-122.4729996,34120,c-si,fixed-tilt,180,25.0,2.2,3.1,greenfield,non-agrivoltaic,0.4964
2501,45.12960052,-122.9000015,42561,c-si,fixed-tilt,180,0.0,2.2,3.2,greenfield,non-agrivoltaic,0.132885
2502,45.05310059,-123.6090012,36039,c-si,fixed-tilt,180,0.0,2.2,3.1,greenfield,non-agrivoltaic,0.384168
2503,44.7018013,-117.7639999,280892,c-si,single-axis,182,20.0,15.0,19.0,greenfield,non-agrivoltaic,-0.0421394
2504,43.95019913,-117.072998,80491,c-si,single-axis,180,25.0,3.0,3.7,greenfield,non-agrivoltaic,-0.544945
2505,44.15810013,-117.4440002,70061,c-si,fixed-tilt,180,,3.0,3.8,greenfield,non-agrivoltaic,-0.353077
2506,44.11320114,-117.0270004,74483,c-si,single-axis,180,20.0,3.0,4.0,greenfield,non-agrivoltaic,-0.365487
2507,45.43080139,-122.2850037,38995,c-si,fixed-tilt,180,15.0,2.2,3.4,greenfield,non-agrivoltaic,0.411374
2508,45.07649994,-123.3939972,35297,c-si,fixed-tilt,180,22.0,2.2,2.9,greenfield,non-agrivoltaic,0.294667
2509,44.98509979,-122.9410019,43057,c-si,fixed-tilt,180,3.0,2.2,3.3,greenfield,non-agrivoltaic,0.166671
2510,44.85990143,-123.0080032,38751,c-si,fixed-tilt,180,25.0,2.2,3.2,greenfield,non-agrivoltaic,0.304377
2511,45.17229843,-122.9120026,37800,c-si,fixed-tilt,180,20.0,2.2,3.2,greenfield,non-agrivoltaic,0.352575
2512,45.08319855,-122.9029999,40962,c-si,fixed-tilt,180,20.0,2.2,3.3,greenfield,non-agrivoltaic,0.257608
2513,45.47169876,-123.1399994,36465,c-si,fixed-tilt,180,0.0,2.2,3.3,greenfield,non-agrivoltaic,0.488094
2514,45.31850052,-122.3320007,205541,c-si,single-axis,179,20.0,10.0,15.2,greenfield,non-agrivoltaic,0.104234
2515,45.37950134,-122.2300034,244262,c-si,single-axis,179,0.0,10.0,15.2,greenfield,non-agrivoltaic,-0.167724
2516,45.37329864,-122.2649994,34237,c-si,single-axis,180,20.0,1.9,2.3,greenfield,non-agrivoltaic,-0.0528775
2517,45.13140106,-122.6190033,47661,c-si,single-axis,180,20.0,2.2,3.0,greenfield,non-agrivoltaic,-0.151107
2518,45.12020111,-122.935997,47632,c-si,single-axis,180,20.0,2.2,3.0,greenfield,non-agrivoltaic,-0.150218
2519,45.08800125,-122.7720032,41256,c-si,single-axis,180,20.0,2.2,2.6,greenfield,non-agrivoltaic,-0.14933
2520,44.98540115,-122.8130035,42087,c-si,single-axis,180,17.0,2.2,2.7,greenfield,non-agrivoltaic,-0.123076
2521,45.1711998,-122.6240005,39762,c-si,single-axis,180,20.0,2.2,3.1,greenfield,non-agrivoltaic,0.197324
2522,44.97050095,-122.802002,37224,c-si,fixed-tilt,180,0.0,2.2,2.8,greenfield,non-agrivoltaic,0.133676
2523,44.96699905,-122.9580002,36576,c-si,single-axis,180,20.0,2.2,2.5,greenfield,non-agrivoltaic,-0.0256874
2524,43.31669998,-121.0090027,266737,c-si,single-axis,180,20.0,9.9,14.9,greenfield,non-agrivoltaic,-0.315453
2525,45.43149948,-122.2860031,37717,unknown,,180,20.0,1.8,2.6,greenfield,non-agrivoltaic,-0.0121486
2526,45.12649918,-122.6080017,43595,unknown,,180,,2.5,3.2,greenfield,non-agrivoltaic,0.0915147
2527,45.13740158,-122.8000031,41677,unknown,,180,20.0,2.5,3.2,greenfield,non-agrivoltaic,0.169881
2528,45.10150146,-123.4189987,90820,unknown,,180,20.0,4.0,5.3,greenfield,non-agrivoltaic,-0.257528
2529,43.39419937,-120.9550018,249556,c-si,single-axis,180,0.0,10.0,15.0,greenfield,non-agrivoltaic,-0.21694
2530,43.3185997,-121.0019989,267625,c-si,single-axis,180,0.0,10.0,15.1,greenfield,non-agrivoltaic,-0.302416
2531,45.3492012,-122.4290009,39457,c-si,fixed-tilt,180,0.0,3.1,3.8,greenfield,non-agrivoltaic,0.62287
2532,43.39699936,-120.9489975,212190,c-si,single-axis,180,0.0,10.0,15.1,greenfield,non-agrivoltaic,0.0395431
2533,45.18429947,-123.1039963,42891,c-si,fixed-tilt,180,,2.3,3.3,greenfield,non-agrivoltaic,0.173553
2534,45.26879883,-122.3290024,35010,c-si,fixed-tilt,180,20.0,2.3,3.1,greenfield,non-agrivoltaic,0.442819
2535,44.98419952,-122.9599991,8935,c-si,single-axis,180,0.0,2.0,3.2,greenfield,non-agrivoltaic,6.6971202
2536,45.11339951,-122.7929993,45029,c-si,single-axis,180,0.0,2.0,3.2,greenfield,non-agrivoltaic,0.0372853
2537,45.25510025,-122.8030014,45470,c-si,single-axis,180,0.0,2.0,3.2,greenfield,non-agrivoltaic,0.0212957
2538,45.42089844,-122.3330002,78019,c-si,single-axis,180,25.0,4.0,5.9,greenfield,non-agrivoltaic,0.143009
2539,45.10570145,-122.6620026,45300,c-si,single-axis,180,20.0,2.0,3.2,greenfield,non-agrivoltaic,0.0274226
2540,45.18180084,-122.5920029,42355,c-si,single-axis,180,15.0,2.0,2.9,greenfield,non-agrivoltaic,-0.0229485
2541,45.13790131,-122.9140015,40484,c-si,single-axis,180,0.0,2.0,2.7,greenfield,non-agrivoltaic,-0.0641467
2542,45.14149857,-122.6500015,42028,c-si,fixed-tilt,185,80.0,3.0,3.5,greenfield,non-agrivoltaic,0.3206
2543,45.07899857,-123.4029999,42852,unknown,,180,0.0,3.0,3.5,greenfield,non-agrivoltaic,0.283451
2544,45.10390091,-123.5159988,43574,c-si,fixed-tilt,180,25.0,3.0,3.7,greenfield,non-agrivoltaic,0.358535
2545,45.14490128,-122.7870026,44872,unknown,,180,0.0,3.0,3.4,greenfield,non-agrivoltaic,0.146453
2546,44.97399902,-122.776001,37129,unknown,,180,0.0,3.0,3.5,greenfield,non-agrivoltaic,0.575511
2547,44.87620163,-122.9349976,25957,c-si,fixed-tilt,185,25.0,1.3,1.4,greenfield,non-agrivoltaic,-0.360109
2548,45.26900101,-122.8219986,34863,c-si,fixed-tilt,180,25.0,2.2,2.6,greenfield,non-agrivoltaic,0.118767
2549,45.45849991,-122.2890015,37240,c-si,fixed-tilt,180,25.0,2.6,3.0,greenfield,non-agrivoltaic,0.257517
2550,45.08639908,-123.4229965,74689,unknown,,180,25.0,2.2,3.1,greenfield,non-agrivoltaic,-0.648468
2551,42.14780045,-120.4199982,285803,c-si,single-axis,180,0.0,10.0,13.1,greenfield,non-agrivoltaic,-0.548009
2552,43.55270004,-119.6900024,278108,c-si,single-axis,180,25.0,10.0,15.3,greenfield,non-agrivoltaic,-0.335072
2553,43.5542984,-119.6839981,272426,c-si,single-axis,181,20.0,10.0,15.3,greenfield,non-agrivoltaic,-0.308452
2554,45.55989838,-123.0719986,41986,unknown,,180,25.0,3.0,3.5,greenfield,non-agrivoltaic,0.322533
2555,45.38249969,-122.0810013,277234,unknown,,180,0.0,10.0,13.5,greenfield,non-agrivoltaic,-0.481671
2556,42.03099823,-121.6110001,192056,c-si,single-axis,180,20.0,8.0,10.3,greenfield,non-agrivoltaic,-0.367188
2557,44.46680069,-118.2050018,66706,c-si,single-axis,180,0.0,2.8,3.8,greenfield,non-agrivoltaic,-0.289793
2558,40.13850021,-77.60870361,362729,c-si,single-axis,180,,13.5,18.2,greenfield,non-agrivoltaic,-0.44734
2559,40.86169815,-75.85030365,133571,c-si,fixed-tilt,180,0.0,10.0,11.5,greenfield,non-agrivoltaic,0.385991
2560,39.86169815,-76.22170258,106654,c-si,fixed-tilt,182,0.0,5.0,6.0,greenfield,non-agrivoltaic,-0.306257
2561,40.15190125,-75.86599731,34496,c-si,fixed-tilt,165,,1.6,2.0,greenfield,non-agrivoltaic,-0.266331
2562,40.76050186,-75.23840332,78919,c-si,fixed-tilt,165,20.0,2.8,3.1,greenfield,non-agrivoltaic,-0.700077
2563,40.10589981,-76.05930328,20204,c-si,fixed-tilt,180,,1.0,1.1,greenfield,non-agrivoltaic,-0.348294
2564,40.21509933,-77.20539856,25687,c-si,fixed-tilt,172,,1.3,1.3,greenfield,non-agrivoltaic,-0.43727
2565,39.86640167,-75.66840363,31418,c-si,fixed-tilt,180,,1.3,1.6,greenfield,non-agrivoltaic,-0.429917
2566,40.6405983,-76.60520172,17290,c-si,fixed-tilt,120,,1.0,1.2,greenfield,non-agrivoltaic,-0.0012487
2567,40.02629852,-77.23539734,72877,c-si,fixed-tilt,180,,2.8,3.2,greenfield,non-agrivoltaic,-0.592694
2568,40.85969925,-75.85009766,74976,c-si,fixed-tilt,180,0.0,10.0,14.4,greenfield,non-agrivoltaic,2.84425
2569,40.14870071,-74.77719879,50158,c-si,fixed-tilt,180,,3.0,3.0,greenfield,non-agrivoltaic,-0.223801
2570,39.96480179,-75.65769959,17707,c-si,fixed-tilt,190,22.0,0.9,1.2,greenfield,non-agrivoltaic,-0.0391664
2571,41.06090164,-75.51540375,61305,thin-film,fixed-tilt,180,0.0,3.0,3.0,greenfield,non-agrivoltaic,-0.476096
2572,40.5564003,-75.5931015,72532,thin-film,fixed-tilt,150,,1.9,2.0,greenfield,non-agrivoltaic,-0.971659
2573,40.11970139,-75.48809814,21260,c-si,fixed-tilt,185,20.0,1.4,1.8,greenfield,non-agrivoltaic,0.352805
2574,39.88280106,-75.83039856,24535,c-si,single-axis,180,0.0,1.0,1.7,greenfield,non-agrivoltaic,-0.0039283
2575,40.69150162,-80.32489777,25781,c-si,fixed-tilt,180,22.0,1.3,1.3,greenfield,non-agrivoltaic,-0.441551
2576,40.42509842,-75.9240036,48064,c-si,single-axis,185,0.0,2.2,2.5,greenfield,non-agrivoltaic,-0.404682
2577,40.15269852,-76.58129883,38633,c-si,fixed-tilt,180,,2.0,2.6,greenfield,non-agrivoltaic,-0.050066
2578,40.79650116,-76.88279724,52945,c-si,single-axis,180,0.0,3.0,3.9,greenfield,non-agrivoltaic,0.0975101
2579,40.81710052,-77.84400177,24199,c-si,fixed-tilt,180,,1.5,2.0,greenfield,non-agrivoltaic,0.30599
2580,40.19869995,-76.16079712,72021,c-si,single-axis,180,20.0,3.6,4.0,greenfield,non-agrivoltaic,-0.322898
2581,39.89419937,-77.81520081,465328,c-si,single-axis,180,20.0,20.0,27.0,greenfield,non-agrivoltaic,-0.265267
2582,39.88570023,-77.77279663,377558,c-si,single-axis,180,20.0,20.0,27.0,greenfield,non-agrivoltaic,0.0476523
2583,40.21559906,-79.64530182,40138,unknown,,180,0.0,3.3,4.3,greenfield,non-agrivoltaic,0.873951
